seed,recorded_evaluation,ie,delta,logNe,logT,logNp,As_pct,Az_deg,R_Rsun,FS_Rsun,H_Rsun,incl_deg,Bbase_G,shift_x,shift_y,Q_total,Qimg_6p77,Qimg_9p69,Qspec
22003,1,1.08958697,3.50248885,5.72226858,8,0.0694860145,-49.4913826,37.3692093,0.0210883748,0.0814060569,0.0992028862,-28.3609409,2439.71875,0,0,37.9595222,1.95896459,2.28991604,5.61844015
22003,1,1.82069492,4.50653934,6.89776897,8,1.12237406,-14.7514191,14.6701736,0.0110834185,0.043192856,0.0377539508,-28.7623291,718.007812,0,0,708.308167,1.73956335,2.13527894,117.405556
22003,1,1.63274026,4.00337982,5.71635866,8,1.22774398,62.8251801,-39.6673698,0.0162483435,0.0602726564,0.0691366941,39.6659927,1566.99927,-3,-3,129.062531,0.889345586,1.66560233,21.0845985
22003,1,2.17237496,4.89099503,6.70140266,8,0.420847684,-19.7701302,22.4001923,0.00981246214,0.0610681847,0.0835825726,-56.5133553,1105.51172,0,0,3084.61865,1.78615987,2.82370901,513.334778
22003,1,1.19569933,3.41605568,7.08513689,8,3.67574239,-7.30836487,3.76091766,0.0208459459,0.0768243298,0.0854414776,-9.54481506,3659.44067,0,0,40.226944,31.9808273,5.50452614,0.456931233
22003,1,0.602152586,5.45204258,6.48491907,8,2.96153665,42.3806686,-30.8045387,0.0190471895,0.00786291808,0.0197900217,-45.2593079,3442.7251,-4,4,292.853668,1.21967733,1.52447712,48.3515892
22003,1,1.82504749,4.85205746,6.88631916,8,1.80831051,-75.4037704,40.3515472,0.0283776969,0.0214171894,0.0687107816,-43.5126534,3469.03833,0,0,293.194031,1.58814645,2.4292233,48.1961098
22003,1,1.33635128,3.1525979,5.68245459,8,1.13373351,71.5675049,-47.6628571,0.0242591016,0.0114042517,0.0710267648,-16.5840797,4800.2168,0,0,16.5830593,9.66003227,2.88876557,0.672376931
22003,1,1.74998856,2.78131819,6.48240662,8,0.574402213,-79.3528976,-17.2976685,0.0290177949,0.0558456704,0.0966393575,-34.1604614,4409.82422,0,0,105.864212,63.4949188,5.84197855,6.08788586
22003,1,0.27388522,3.48555064,5.58120489,8,0.990564287,10.8225327,-71.2924805,0.0131240347,0.0875415951,0.0622290447,-33.816906,998.728088,0,0,47.3941422,1.73539877,3.06935811,7.09823132
22003,1,0.702393711,5.2365799,5.80513334,8,2.30721569,41.4329834,30.6670074,0.00726189092,0.0514646135,0.081270501,-58.9165039,3772.65454,0,0,150.81279,1.52803874,2.40048385,24.480711
22003,1,1.08323371,3.25717402,6.65886641,8,2.30956769,-12.2816315,18.0040131,0.00491532404,0.0387196392,0.0227987207,-3.32131958,2614.7688,0,0,58.52565,4.79901075,3.56337285,8.3605442
22003,1,0.33120507,5.2266922,5.77087021,8,2.09188771,-31.0078773,-65.2487564,0.00779830012,0.0823546201,0.0592700653,-32.9214592,1905.84424,5,-6,143.486206,1.33319688,2.46749473,23.2809181
22003,1,0.877152085,2.76354098,7.30408716,8,2.44829655,29.8930969,-67.0310059,0.00703749713,0.041044753,0.0968006253,39.4085999,2752.7207,0,0,34.6272202,29.6614952,3.07823586,0.314581722
22003,1,0.257760406,5.4315958,6.16061115,8,0.869791627,73.6253662,-7.59907532,0.0130363442,0.018390689,0.0503634959,49.6971741,1983.2085,-2,-1,124.611038,0.910033762,2.57820106,20.1871338
22003,1,0.266669899,4.91125107,5.83951044,8,3.51743197,57.2900543,25.6421661,0.00915100146,0.0476362444,0.0854399577,-31.1886959,3222.59863,-2,7,84.3926468,0.908059537,2.43160892,13.5088301
22003,1,2.27984428,5.04478693,6.5236392,8,2.16336417,30.9296494,-21.9901276,0.00745539181,0.0226449296,0.0776518136,17.4074097,951.761169,0,0,3006.15454,1.78616154,2.20718193,500.360168
22003,1,1.11700583,4.71269131,6.55794716,8,1.3969897,71.7166901,-42.0190506,0.0142853074,0.0472552329,0.0466373004,56.7186508,3110.8606,0,0,76.6279449,2.05364704,3.28271842,11.8819294
22003,1,0.256019503,2.72458029,7.0140152,8,0.320349038,33.5888062,56.0887451,0.00935614575,0.0237803124,0.0891231298,-4.80212021,557.333862,5,-6,27.8088188,1.38340616,2.53047419,3.98248982
22003,1,1.01358986,2.86480141,6.34272623,8,2.18114638,-56.4171486,-1.14060211,0.0104617067,0.0568952747,0.0598536134,30.4139862,662.238159,0,0,24.6189194,12.4046297,3.16551256,1.50812972
22003,1,2.21754932,4.58949566,7.23895693,8,1.20055294,-71.8621445,-66.8937683,0.00604282971,0.064044401,0.0432439409,33.807579,3852.30029,0,0,504.887482,1.7670747,2.26551604,83.4758148
22003,1,1.81680691,4.97433281,6.3964119,8,3.47422171,62.6592102,-25.1086807,0.020595016,0.0426211432,0.0982381701,-8.89044952,198.366928,0,0,1536.76062,1.78615475,2.00682116,255.494614
22003,1,1.1951381,5.38453388,6.78870535,8,0.421523064,12.5964355,60.2789001,0.00786338001,0.0328456797,0.0166985765,-22.0567551,2667.59399,-3,6,132.159256,0.943270028,3.59782815,21.2696934
22003,1,1.7275697,3.24474335,6.83503056,8,0.635189474,40.4831314,-54.4517708,0.0122603215,0.0667424873,0.058070384,-1.85391235,3074.41919,0,0,14.0432844,9.90241814,3.86488914,0.0459961407
22003,1,0.350899488,4.03457832,7.73432255,8,0.707371771,-46.1301079,-72.6478424,0.0207662955,0.0710247159,0.0692335069,40.5709076,4196.71484,0,0,23.6190319,16.1842003,5.88818932,0.257773817
22003,1,1.95818651,3.10423183,5.5332303,8,3.07992196,-4.42645264,79.4429016,0.0264799241,0.0379571356,0.0209465809,36.9724731,2963.02954,0,0,50.4558678,8.11035824,3.56563234,6.46331263
22003,1,1.77215624,4.80203056,6.16084242,8,1.03416812,30.1189117,-26.0719986,0.0127442619,0.0159931816,0.0311219729,-25.4697914,1551.60083,0,0,403.817657,1.74474192,2.14988327,66.6538391
22003,1,0.241517723,4.79610729,6.49514437,8,2.1629281,-64.3251724,67.3213959,0.0278501175,0.0247477554,0.0246371962,25.898613,3693.47778,-7,6,62.6912346,1.79077029,2.25713706,9.77388763
22003,1,0.296402514,4.09689045,7.50972414,8,2.75408316,-56.4208412,63.1663361,0.0191170853,0.0888265073,0.0682637393,27.8591919,3309.31909,0,0,12.4770651,5.04639578,3.36910319,0.676927686
22003,1,0.559888124,2.00656104,6.8355341,8,1.99333429,48.4360352,-1.13805389,0.00881245825,0.0232145488,0.043413125,27.5391541,1197.09521,0,0,63.2539101,58.1316566,2.83644128,0.38096869
22003,1,0.61267221,5.517869,7.53290606,8,2.06799293,-46.1883392,10.5927811,0.01828954,0.0638050884,0.0707859918,-29.1972656,3840.67529,0,0,33.0784645,3.21664739,4.33672476,4.25418186
22003,1,1.53558576,2.29149199,6.83467197,8,3.11978936,-76.9697647,35.0242538,0.0162093416,0.0328387655,0.04426945,-29.1121063,3161.92163,0,0,197.933426,158.556259,6.08010864,5.54950905
22003,1,0.296994537,3.2661643,6.6316824,8,2.19809651,-50.3560028,-74.6323166,0.0191393606,0.019101968,0.0574305058,15.4597397,293.39917,0,0,134.508713,2.05569506,2.1489718,21.7173405
22003,1,0.339226007,2.52074194,6.64133692,8,3.27805138,36.8474731,1.39890289,0.0285187177,0.0771623701,0.0847310275,12.2267227,4947.07861,0,0,129.868225,67.548912,5.65950871,9.44329929
22003,1,1.09577131,5.01797009,6.38445759,8,3.32526016,20.0942078,20.9043961,0.00507603865,0.00839669257,0.0821773335,-35.7555847,2383.55322,0,0,185.40239,1.55788159,2.2230711,30.2702408
22003,1,1.20425916,2.14581513,5.9913764,8,2.02727079,-66.7331772,16.2058945,0.0234056748,0.0437265709,0.0384587944,26.2164383,1514.89465,0,0,133.64534,110.094696,4.63960505,3.15183949
22003,1,1.22063398,3.89672041,6.5362711,8,1.81469715,32.9321899,34.6801376,0.0253512915,0.0784744918,0.0477190353,41.7783585,2206.21875,0,0,11.5594997,5.34935331,5.15594959,0.175699562
22003,1,2.21587873,4.20466232,7.81136894,8,1.17302394,23.9767914,30.4875183,0.0203438364,0.0434303544,0.0565767959,-25.631382,2215.07227,0,3,202.33313,1.04468775,3.12140536,33.0278397
22003,1,1.84759963,3.69573355,7.48651028,8,0.734591901,78.4921875,63.7720337,0.0117720077,0.0882199779,0.0746375844,-48.073616,148.749603,0,0,269.113647,1.65898037,3.47441292,43.9967079
22003,1,2.32393503,2.46505547,7.95624733,8,3.2624917,-1.38800049,-12.4367828,0.0221953355,0.0811535418,0.0701603666,-11.9757881,2141.51074,0,0,174.075882,101.319519,4.94308949,11.3022127
22003,1,2.00982785,3.21602774,7.88646412,8,1.19347107,64.0783386,72.0412445,0.0299256947,0.0993661135,0.0986070633,9.03929901,2428.43481,0,0,73.4327621,31.1714096,3.10413957,6.5262022
22003,1,1.42976511,2.36363459,6.97013235,8,1.38895071,21.7874756,-47.6499252,0.018879557,0.0831842646,0.0361998603,12.0150757,4331.47217,0,0,57.4916,36.9456749,4.16273308,2.73053193
22003,1,1.06151867,5.73513222,7.70739746,8,3.39605594,-31.0234528,28.1085815,0.00421120506,0.0254546925,0.0733465552,46.9246674,4690.7002,0,0,260.033295,1.76791668,2.23150945,42.6723137
22003,1,0.269109011,4.42347527,5.73051739,8,1.26795805,9.22959137,62.0038605,0.00298647163,0.0404591672,0.0248408094,-14.5342331,2784.17261,5,-6,282.153748,1.44807231,2.8902216,46.302578
22003,1,1.19360006,5.38399982,6.78750038,8,0.420000017,12.4800034,60.1200104,0.00785200018,0.0328349993,0.0166849997,-22.079998,3657.40015,-2,5,112.39138,1.00368774,3.44256735,17.9908543
22003,1,1.22063398,3.89672041,6.5362711,8,1.81469715,32.9321899,34.6801376,0.0253512915,0.0784744918,0.0477190353,41.7783585,2206.21875,0,0,11.5594997,5.34935331,5.15594959,0.175699562
22003,1,1.19360006,3.41599989,7.08500004,8,3.67200017,-7.35999298,3.6000061,0.0208440013,0.0768200085,0.0853700042,-9.59999847,2662.69995,0,0,38.2401848,31.6226521,4.77862787,0.306484133
22003,1,2.00779986,3.21600008,7.88500023,8,1.19200003,64,73.2600098,0.00701200031,0.0410050005,0.0967700034,39.3600082,2750.90015,0,0,5.95330143,1.77512586,2.10029769,0.34631303
22003,1,0.876199961,2.75999999,7.30249977,8,2.44800019,29.7600098,-68.4000015,0.0299160015,0.0993350074,0.0985750109,9.00000763,2427.5,0,0,168.456009,73.2698212,4.16350508,15.1704483
22003,1,0.255199999,2.72399998,7.01249981,8,0.320000023,33.4400101,55.980011,0.00933600124,0.0237150006,0.0890750065,-4.91999817,555.700012,0,0,16.4527302,1.73698199,2.1180408,2.09961796
22003,1,2.27920008,5.04400015,6.52250004,8,2.16000009,30.8800049,-22.1399994,0.00743200071,0.0225749984,0.0775800049,17.4000015,947.700012,0,0,3021.54077,1.78616166,2.20735216,502.924561
22003,1,0.29430002,4.09600019,7.50750017,8,2.75200009,-56.4799995,63,0.00880400091,0.0231450014,0.0433799997,27.4800034,1192.70007,0,0,112.201172,1.68810928,2.1478281,18.060873
22003,1,0.558799982,2.00399995,6.83500004,8,1.9920001,48.3200073,-1.25999451,0.0191080011,0.0887900069,0.0681750029,27.840004,3304.6001,0,0,144.812042,72.8102722,4.19839716,11.3005629
22003,1,2.00779986,3.21600008,7.88500023,8,1.19200003,33.4400101,55.980011,0.00933600124,0.0237150006,0.0887900069,-4.91999817,555.700012,0,0,267.610931,1.78264761,2.12080312,43.9512482
22003,1,0.255199999,2.72399998,7.01249981,8,0.320000023,64,72,0.0299160015,0.0993350074,0.0985750109,9.00000763,2427.5,0,0,105.310791,33.4033394,2.345263,11.5936985
22003,1,1.21890008,3.47600007,6.51749992,8,3.18000007,-63.3600006,-30.4199944,0.0274520013,0.0168749988,0.0926850066,13.3199997,1295.6001,0,0,26.9858208,11.1525135,3.06222463,2.12851381
22003,1,1.14990008,3.89600015,6.53499985,8,1.81200004,32.8000031,34.5600052,0.0253240019,0.0784350112,0.0476550013,41.7600098,2202.1001,0,0,11.6491985,5.4499979,5.16500902,0.172365218
22003,1,0.29430002,4.09600019,7.50750017,8,2.75200009,-57.4399986,-48.2399979,0.00312000024,0.0336900018,0.0565850027,26.4000015,4142.5,-6,6,83.9054031,0.913923502,1.65466249,13.5561361
22003,1,1.14990008,2.57999992,5.55749989,8,3.66400027,36.3200073,63,0.0191080011,0.0887900069,0.0681750029,27.840004,3304.6001,0,0,38.4295578,13.7210493,4.0679121,3.440099
22003,1,1.26260006,3.3920002,6.45249987,8,1.84000003,13.4400101,27.0000076,0.0108760009,0.0402450003,0.0513599999,48.4800034,3794.6001,0,0,25.0252743,6.96158123,3.16089082,2.48380065
22003,1,1.01190007,2.86400008,6.34250021,8,2.18000007,-56.4799995,-1.25999451,0.0104560014,0.0568699986,0.0598150007,30.3600006,643.900024,0,0,25.7133617,12.8155155,3.10872388,1.63152027
22003,1,1.028,4.81200027,6.82499981,8,0.688000023,62.5599976,26.6399994,0.0137320012,0.0457549989,0.0994300023,13.8000031,4946.1001,0,0,19.7959557,1.72679532,2.40468335,2.61074591
22003,1,1.19360006,3.41200018,7.08500004,8,3.67200017,-7.35999298,3.6000061,0.0208440013,0.0768200085,0.0948700085,-9.59999847,3657.40015,0,0,42.4493408,33.5398369,5.13509083,0.629068792
22003,1,2.00779986,3.21600008,7.88500023,8,1.19200003,64,72,0.0299160015,0.0993350074,0.0982900038,-33.8399963,996.700073,0,0,97.0582504,73.394989,5.07809925,3.09752631
22003,1,0.273600012,3.48400021,5.57999992,8,0.988000035,10.7200012,-71.4599991,0.0131160012,0.0874600038,0.0624749996,9.00000763,2427.5,5,-6,24.0685711,0.991421938,2.43268204,3.4407444
22003,1,0.968200028,2.36000013,6.97000027,8,1.38800001,21.7600098,-47.6999969,0.018856002,0.0830900073,0.0361599997,12,4328.7002,0,0,57.7523232,37.2051735,4.14235973,2.73413157
22003,1,1.57540011,4.71199989,6.55749989,8,1.39600003,71.6800079,-42.1199989,0.0142640015,0.0471800007,0.0466100015,56.640007,3108.6001,0,0,80.2772827,1.98576617,3.65187383,12.4399414
22003,1,2.21710014,4.5880003,7.23750019,8,1.20000005,-72,-66.9599991,0.0060320003,0.0639950037,0.0431899987,33.7200012,3848.50024,0,0,504.811768,1.76702785,2.2623775,83.4637222
22003,1,2.00779986,3.21600008,7.88500023,8,1.19200003,64,72,0.0299160015,0.0993350074,0.0985750109,9.00000763,2427.5,0,0,73.4655457,31.121048,3.10714602,6.53955793
22003,1,1.77090013,5.06799984,7.24250031,8,2.70800018,-64.4799957,61.2000122,0.0274240021,0.0260899998,0.0597200021,14.7600021,3476.1001,0,0,167.730804,1.70559955,2.16448784,27.3101196
22003,1,0.545000017,5.60000038,6.15999985,8,1.03200006,30.0800018,-26.0999985,0.012724001,0.0159249995,0.031030003,-25.5600014,1550.40002,0,0,370.939117,1.72878158,2.35222125,61.1430168
22003,1,1.19360006,3.41599989,7.08500004,8,3.67200017,-7.35999298,3.6000061,0.0208440013,0.0768200085,0.0853700042,-9.47999573,4686.40039,0,0,39.8545609,29.1382294,6.01869631,0.782939315
22003,1,1.06019998,5.73200035,7.70499992,8,3.39600015,-31.0399971,28.0800018,0.00418400019,0.0254249983,0.0733050033,46.8000031,3657.40015,0,0,258.90683,1.7678014,2.22640586,42.4854355
22003,1,1.21890008,3.89600015,6.53499985,8,1.81200004,32.8000031,34.5600052,0.0253240019,0.0601950027,0.0691250041,39.6000061,1418.1001,5,-6,20.2422619,0.824765563,2.79996943,2.76958776
22003,1,1.63060009,4,5.71500015,8,1.2240001,62.7200012,-39.7799988,0.0162240006,0.0784350112,0.0476550013,41.7600098,2202.1001,0,0,29.3004589,3.81077099,4.97930002,3.41839814
22003,1,1.81460011,4.97200012,6.39499998,8,3.47200012,62.5599976,-25.1999969,0.0205920022,0.0426199995,0.0981950089,-7.43999863,4196.3999,0,0,59.3995705,1.51414585,2.84896851,9.17274284
22003,1,0.3495,4.03200006,7.73250008,8,0.704000056,-46.2399979,-72.7200012,0.0207600016,0.0709300041,0.0692200065,39.0000076,198,0,0,304.053497,1.77549601,2.87835479,49.8999405
22003,1,1.01190007,2.86400008,6.34250021,8,2.18000007,-56.4799995,-1.25999451,0.0104560014,0.0568699986,0.0598150007,30.3600006,658.600037,0,0,24.7164364,12.35952,3.15030313,1.53443551
22003,1,0.241400003,4.79600048,6.49499989,8,2.16000009,-64.4799957,67.3200073,0.0278440025,0.0246650018,0.0245699994,25.8000031,3691.7002,-7,6,62.63731,1.78984141,2.25547457,9.76533222
22003,1,0.326499999,5.61200047,6.69999981,8,0.968000054,66.2400055,18.5400085,0.0245400034,0.0690300018,0.0422400013,37.0800018,2780.30029,0,0,27.6572666,3.01926947,3.42601395,3.5353303
22003,1,2.25620008,2.66799998,7.89249992,8,3.55200028,77.4400024,-77.9400024,0.0249320026,0.0907850042,0.0496500023,-15.2399979,3917.1001,0,0,28.554512,19.8447781,3.74052,0.828202188
22003,1,0.876199961,4.03200006,7.73250008,8,0.704000056,-46.2399979,-72.7200012,0.0207600016,0.0709300041,0.0692200065,40.5600052,4196.3999,0,0,27.7296486,18.8244858,6.66248226,0.373780012
22003,1,0.3495,2.75999999,7.30249977,8,2.44800019,29.7600098,-67.1399994,0.00701200031,0.0410050005,0.0967700034,39.3600082,2750.90015,0,0,30.4497566,26.2221222,2.74686766,0.246794388
22003,1,0.257499993,5.44400024,6.52250004,8,2.16000009,30.8800049,-22.1399994,0.00743200071,0.0225749984,0.0775800049,17.4000015,947.700012,0,0,381.74234,1.75202727,2.2425456,62.957962
22003,1,2.27920008,4.86800003,6.15999985,8,0.868000031,73.6000061,-7.73999786,0.0130320014,0.0183000006,0.0503150001,49.6800079,1981.59998,0,0,825.40094,1.75449657,2.66593051,136.830078
22003,1,0.331099987,5.22399998,5.76999998,8,2.08800006,-31.0399971,-65.3399963,0.00779600069,0.0823300034,0.0592450015,-33,1903.2002,5,-6,143.16713,1.33385491,2.46048594,23.2287979
22003,1,0.876199961,2.75999999,7.30249977,8,2.44800019,29.7600098,-67.1399994,0.00701200031,0.0410050005,0.0967700034,39.3600082,2750.90015,0,0,36.1033287,30.5848808,3.12902927,0.398236364
22003,1,1.25800002,4.81200027,6.82499981,8,0.688000023,62.5599976,26.6399994,0.0137320012,0.0457549989,0.0994300023,13.8000031,4848.1001,0,0,19.9521427,1.70793188,2.4509666,2.63220763
22003,1,0.963600039,5.38399982,6.78750038,8,0.420000017,12.4800034,60.1200104,0.00785200018,0.0328349993,0.0166849997,-22.079998,2662.69995,-3,6,132.560562,0.94241184,3.55050254,21.3446064
22003,1,2.32290006,2.46399999,7.95499992,8,3.26000023,-1.43999481,-12.5999985,0.0221880022,0.08109501,0.0700750053,-2.63999939,2780.30029,0,0,161.194702,93.8031769,4.41558027,10.4959917
22003,1,0.268999994,4.42000008,5.73000002,8,1.26400006,9.12001038,61.9200134,0.00298000011,0.0404350013,0.0247600004,-24,2138.3999,0,0,285.468658,1.60939705,2.49107623,46.8946915
22003,1,0.556500018,5.42800045,6.15999985,8,0.868000031,73.6000061,-7.73999786,0.0130320014,0.0183000006,0.0503150001,49.6800079,1981.59998,-2,-1,141.562302,0.900365472,2.64438391,23.0029278
22003,1,0.246000007,5.86800003,7.24250031,8,2.70800018,-64.4799957,61.2000122,0.0274240021,0.0260899998,0.0597200021,14.7600021,3476.1001,0,0,156.031189,1.72348475,2.21203899,25.3492794
22003,1,1.08780003,3.5,5.70499992,8,1.26400006,9.12001038,61.9200134,0.00298000011,0.0404350013,0.0247600004,-14.6399994,2780.30029,0,0,203.585953,1.39152968,2.23047805,33.3273239
22003,1,0.268999994,4.42000008,5.74499989,8,0.0680000037,-49.5999985,37.2600021,0.021068003,0.0813800022,0.0991450101,-28.4399986,2437.30005,0,0,82.4776459,1.71275413,2.33963895,13.0708761
22003,1,0.611699998,5.51600027,7.54500008,8,2.16000009,-64.4799957,67.3200073,0.0278440025,0.0246650018,0.0245699994,25.8000031,3691.7002,0,0,60.5607414,3.27082157,2.99605322,9.04897785
22003,1,0.241400003,4.79600048,6.48250008,8,2.06400013,-46.2399979,10.4400024,0.0182680022,0.063804999,0.0707400069,-29.2799988,3838.69995,0,0,31.9172974,2.98339891,2.96622133,4.32794619
22003,1,0.611699998,5.51600027,7.53250027,8,2.06400013,-46.2399979,10.6200027,0.0162240006,0.0601950027,0.0691250041,39.6000061,1565.1001,0,0,66.9681931,1.62521744,2.23493028,10.5180073
22003,1,1.63060009,4,5.71500015,8,1.2240001,62.7200012,-39.9599953,0.0182680022,0.063804999,0.0707400069,-29.2799988,3838.69995,0,0,62.5653992,1.65863979,2.09153509,9.80253792
22003,1,0.841700017,5.51600027,7.53250027,8,2.06400013,-46.2399979,10.4400024,0.0182680022,0.063804999,0.0707400069,-29.2799988,3838.69995,0,0,33.1189728,3.22308111,4.31620359,4.26328135
22003,1,0.471400023,5.23600006,5.80499983,8,2.30400014,41.2799988,30.6000061,0.00723600015,0.0514550023,0.0811900049,-58.9199982,3770.1001,0,0,149.039383,1.51885521,2.40517259,24.1858921
22003,1,1.63060009,4,5.71500015,8,1.2240001,62.7200012,-39.7799988,0.0162240006,0.0601950027,0.0691250041,39.840004,3304.6001,0,0,60.6981506,1.70932662,2.80430508,9.36408615
22003,1,0.29430002,4.09600019,7.50750017,8,2.75200009,-56.4799995,63,0.0191080011,0.0887900069,0.0681750029,27.6000061,1565.1001,0,0,8.19072819,5.14012241,2.64613819,0.0674112365
22003,1,1.74790013,2.77999997,6.48000002,8,0.572000027,-79.3600006,-17.4599915,0.0289920028,0.0558250025,0.0965800062,-33.8399963,996.700073,0,0,30.653841,18.9451447,4.96876287,1.12332225
22003,1,0.273600012,3.48400021,5.57999992,8,0.988000035,10.7200012,-71.4599991,0.0131160012,0.0874600038,0.0621900037,-34.1999969,4407.1001,0,0,7.04541779,2.79896903,3.27508378,0.161894202
22003,1,1.21890008,3.89600015,6.53499985,8,1.81200004,32.8000031,34.5600052,0.025940001,0.0475599989,0.0188699998,-31.1999989,3221.30005,0,0,66.5344467,2.68964958,3.03455615,10.1350403
22003,1,0.264400005,4.90799999,5.8375001,8,3.48000026,57.2799988,25.5600052,0.00852400064,0.0784350112,0.0476550013,41.7600098,2202.1001,0,0,82.3625336,1.63767254,2.48625445,13.0397682
22003,1,1.88820004,2.91600013,6.0875001,8,2.55600023,-75.1999969,-39.7799988,0.0162240006,0.0601950027,0.0691250041,39.6000061,1565.1001,0,0,40.5356941,10.5359478,3.82523751,4.36241817
22003,1,1.63060009,4,5.71500015,8,1.2240001,62.7200012,65.1600037,0.0241760034,0.0800500065,0.0524999984,-29.0399971,3917.1001,0,0,15.9149113,5.00682497,6.26422882,0.773976147
22003,1,0.968200028,2.36000013,6.97000027,8,1.38800001,21.7600098,-47.6999969,0.018856002,0.0836600065,0.0361599997,12,4328.7002,0,0,56.2884331,35.7972908,4.28259993,2.70142365
22003,1,2.00779986,3.21600008,7.88500023,8,1.19200003,64,73.2600098,0.00701200031,0.0410050005,0.0967700034,39.3600082,2750.90015,0,0,5.95330143,1.77512586,2.10029769,0.34631303
22003,1,1.26260006,3.3920002,6.45249987,8,1.84000003,13.4400101,27.0000076,0.0108760009,0.0402450003,0.0513599999,48.4800034,3794.6001,0,0,25.0252743,6.96158123,3.16089082,2.48380065
22003,1,1.26260006,3.3920002,6.45249987,8,1.84000003,13.4400101,27.0000076,0.0108760009,0.0412900001,0.0681750029,27.6000061,1565.1001,3,-5,44.2201118,1.39273477,1.56642807,6.87682438
22003,1,0.29430002,4.09600019,7.50750017,8,2.75200009,-56.4799995,63,0.0191080011,0.0877450034,0.0513599999,48.4800034,3794.6001,0,0,24.0315933,17.3907089,2.50949168,0.688565552
22003,1,0.273600012,3.48400021,5.57999992,8,0.988000035,10.7200012,-63,0.0191080011,0.0887900069,0.0681750029,27.6000061,1565.1001,5,-6,23.7691841,1.09311485,2.69780469,3.32971072
22003,1,0.29430002,4.09600019,7.50750017,8,2.75200009,-56.4799995,54.5400085,0.0131160012,0.0874600038,0.0624749996,9.00000763,2427.5,0,0,81.3215942,1.75911331,2.27371264,12.8814611
22003,1,0.611699998,5.51600027,7.53250027,8,2.06400013,-34.2399979,-67.1399994,0.00701200031,0.0410050005,0.0967700034,39.3600082,2750.90015,0,0,64.1877975,1.95337164,3.53611422,9.78305149
22003,1,0.3495,2.75999999,7.30249977,8,2.44800019,17.7600021,10.6200027,0.0162240006,0.0601950027,0.0691250041,39.6000061,1565.1001,0,0,108.909813,79.7461548,4.97415209,4.03158426
22003,1,0.273600012,4.68400002,5.57999992,8,0.988000035,10.7200012,-71.4599991,0.0131160012,0.0784350112,0.0476550013,41.7600098,2202.1001,3,-5,56.3110199,0.98299855,2.7256546,8.76706123
22003,1,1.21890008,3.89600015,6.53499985,8,1.81200004,32.8000031,34.5600052,0.0253240019,0.0874600038,0.0624749996,9.00000763,2427.5,0,0,12.8724251,7.56572866,4.8897481,0.0694913864
22003,1,0.278200001,2.36000013,6.97000027,8,1.38800001,21.7600098,-47.6999969,0.018856002,0.0830900073,0.0361599997,12,4328.7002,0,0,56.3875465,36.5473785,4.04942656,2.63178992
