seed,recorded_evaluation,ie,delta,logNe,logT,logNp,As_pct,Az_deg,R_Rsun,FS_Rsun,H_Rsun,incl_deg,Bbase_G,shift_x,shift_y,Q_total,Qimg_6p77,Qimg_9p69,Qspec
33007,1,2.16190004,2.44000006,7.05000019,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0968650058,-47.4000015,2917.50024,0,0,191.372223,1.78572547,2.39890289,31.1979313
33007,1,1.46960008,2.48799992,7.34250021,8,2.87200022,24.8000031,-31.4999962,0.0271720029,0.021625001,0.0989550054,0.599998474,663.5,4,-5,20.1698914,11.8343906,2.32227373,1.00220454
33007,1,0.593299985,2.97200012,6.09250021,8,3.56800008,26.8800049,-50.0399971,0.00782399997,0.0126000009,0.01241,46.6800079,3285.00024,0,0,96.3955841,3.91353011,2.23361588,15.0414076
33007,1,0.758899987,3.84000015,5.78999996,8,0.120000005,57.1200104,26.1000061,0.0246240012,0.0999050066,0.0964850038,-0.839996338,3843.60034,0,0,11.0579605,4.14167452,2.97122002,0.657511055
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.5599976,-77.5800018,0.0260520019,0.00918000005,0.0841350108,-43.4399986,3044.90015,0,0,5.15392685,2.26581669,2.4475925,0.0734196454
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3583.90015,0,0,9.50547886,5.68270874,2.75989699,0.177145526
33007,1,0.234500006,3.80000019,7.43000031,8,2.26400018,26.8800049,-39.2399979,0.0145440008,0.0924950093,0.0511700027,-10.079998,3897.50024,0,0,12.908823,7.1273284,3.36733389,0.402360082
33007,1,0.402400017,3.24800014,6.69750023,8,3.56800008,26.8800049,-50.0399971,0.0103720017,0.021625001,0.0989550054,0.599998474,663.5,4,-5,16.3789406,1.28749907,2.01610494,2.17922282
33007,1,0.593299985,2.97200012,6.09250021,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3897.50024,0,0,12.6698895,8.66246796,3.23180103,0.129270062
33007,1,0.285100013,3.22000003,5.63250017,8,0.780000031,23.0400085,-37.4399948,0.0230280031,0.0550649986,0.0219100006,-17.3999977,3093.8999,0,0,54.2109222,3.39938784,2.4667089,8.05747128
33007,1,0.660000026,2.48399997,6.09250021,8,2.49600005,26.8800049,-57.2399979,0.0145440008,0.0924950093,0.0511700027,-10.079998,3799.50024,0,0,21.2624474,13.2217903,3.5124588,0.754699886
33007,1,0.411600024,3.24800014,6.69750023,8,1.36400008,14.0800018,-77.5800018,0.0260520019,0.00918000005,0.0581049994,-39,3907.30005,0,0,18.7273827,14.0727396,3.78392124,0.145120248
33007,1,0.25060001,3.58400011,6.30000019,8,2.97200012,-66.5599976,-36.3599968,0.016756,0.0595299974,0.0562050007,13.6800003,3319.30005,0,0,22.5669041,6.92495155,3.32525015,2.05278373
33007,1,0.593299985,2.97200012,6.12249994,8,2.56000018,-2.55999756,-77.5800018,0.0260520019,0.00918000005,0.0868900046,-11.3999977,3907.30005,4,-5,8.41681862,0.934998155,1.51607108,0.994291544
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3897.50024,0,0,12.6177139,8.39511395,3.03490376,0.197949454
33007,1,0.402400017,2.45600009,6.94000006,8,0.256000012,22.2400055,-57.2399979,0.0145440008,0.0932550058,0.0936350077,-46.0800018,3583.90015,0,0,50.3265915,5.93359518,2.58247185,6.96842098
33007,1,0.234500006,3.80000019,7.43000031,8,2.26400018,26.8800049,-39.2399979,0.0145440008,0.0924950093,0.0511700027,-7.43999863,3044.90015,0,0,10.5088968,4.62373734,3.00736165,0.479633003
33007,1,0.285100013,3.22000003,6.11000013,8,1.09600008,-11.1999969,-60.2999992,0.0149920015,0.0265650004,0.0890750065,-30.7199974,3044.90015,0,0,10.0753155,1.71221161,2.3195889,1.00725257
33007,1,0.660000026,2.48399997,5.63250017,8,0.780000031,23.0400085,-37.4399948,0.0230280031,0.0550649986,0.0868900046,-0.839996338,3843.60034,0,0,31.0562592,22.3830891,2.72618771,0.991163492
33007,1,0.411600024,3.24800014,6.69750023,8,1.36400008,14.0800018,-36.3599968,0.016756,0.0595299974,0.0562050007,13.6800003,3319.30005,0,0,26.4004574,21.3716469,4.56405973,0.0774584487
33007,1,0.234500006,3.80000019,7.43000031,8,2.26400018,26.8800049,-39.2399979,0.0145440008,0.0924950093,0.0511700027,-10.079998,3583.90015,0,0,11.4795876,5.72823048,2.74562955,0.500954628
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0199149996,-37.9199982,2456.90015,0,0,39.16399,10.2254963,3.19425988,4.29070568
33007,1,1.06480002,3.11600018,6.59000015,8,0.440000027,-12.6399918,-18,0.0142080011,0.0527850017,0.07929001,-11.3999977,3907.30005,0,0,22.7482262,18.3302841,2.93606615,0.246979266
33007,1,0.402400017,3.37200022,6.14750004,8,2.82400012,-66.5599976,-77.5800018,0.0260520019,0.00918000005,0.0868900046,-11.3999977,3907.30005,0,0,5.65990829,2.31905651,2.21862721,0.187037393
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-14.3999939,37.4400024,0.0137320012,0.0814750046,0.0979100093,46.6800079,3285.00024,0,0,5.98509121,1.71212745,2.0474844,0.370913208
33007,1,0.411600024,3.24800014,6.69750023,8,1.36400008,14.0800018,-36.3599968,0.016756,0.0595299974,0.0562050007,13.6800003,2407.90015,0,0,22.7964592,17.3274975,3.33168316,0.356213003
33007,1,0.285100013,3.23600006,6.59000015,8,0.45600003,8.96000671,-18.1800003,0.0269760024,0.0861300081,0.067795001,0.960002899,3319.30005,0,0,45.490097,28.4900322,6.95561647,1.67407465
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.5599976,-77.5800018,0.0260520019,0.0102249999,0.0174450018,22.6800003,1937.50012,-3,2,186.246353,1.05604732,2.16335678,30.5044918
33007,1,2.16190004,2.28399992,5.9124999,8,2.58400011,42.7200012,-37.0800018,0.0140680009,0.0376800001,0.0869850069,-11.3999977,3877.90015,0,0,11.2727642,5.20436096,2.15913439,0.651544809
33007,1,0.402400017,3.24800014,6.69750023,8,1.36400008,13.9199982,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,14.8637047,11.4749165,3.0221839,0.0611006767
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.5599976,-77.5800018,0.0260520019,0.00918000005,0.0869850069,-11.3999977,3877.90015,0,0,4.54764462,2.13270569,2.21853542,0.0327338949
33007,1,0.471400023,2.28399992,5.9124999,8,2.58400011,42.7200012,-37.0800018,0.0140680009,0.0387249999,0.0174450018,22.6800003,1937.50012,0,0,43.8837013,38.6623383,4.15161514,0.178291589
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.5599976,-77.5800018,0.0260520019,0.00918000005,0.0869850069,-10.3199959,3319.30005,0,0,6.69892025,4.01857138,2.21885514,0.0769156143
33007,1,0.402400017,2.45600009,6.94000006,8,0.256000012,22.2400055,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,37.6791916,11.9070997,2.70680046,3.84421563
33007,1,0.402400017,2.45600009,6.94000006,8,0.256000012,22.2400055,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,37.6791916,11.9070997,2.70680046,3.84421563
33007,1,0.593299985,2.97200012,6.09250021,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3897.50024,0,0,12.6698895,8.66246796,3.23180103,0.129270062
33007,1,0.471400023,2.44000006,7.05000019,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.018015001,0.0890750065,-30.7199974,3044.90015,0,0,41.6215782,6.87790155,2.33010221,5.40226221
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-11.3999977,2902.80005,0,0,16.2743492,11.0143032,2.56281734,0.449538022
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-12.6399918,-18,0.0142080011,0.0527850017,0.0219100006,-17.3999977,3907.30005,0,0,24.8723984,11.6688223,3.273458,1.65501964
33007,1,0.593299985,2.97200012,6.12249994,8,2.56000018,-2.55999756,-77.5800018,0.0260520019,0.00918000005,0.0868900046,-11.3999977,3309.50024,0,0,10.3881426,4.01805019,2.21862674,0.691910923
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,12.0906219,7.90844584,2.97528887,0.201147735
33007,1,0.388599992,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0798600093,-0.839996338,3843.60034,0,0,12.0607824,7.90872049,2.9643209,0.19795683
33007,1,0.402400017,2.45600009,6.80000019,8,2.97200012,-14.3999939,37.4400024,0.0137320012,0.0814750046,0.0979100093,46.6800079,3285.00024,0,0,46.2555656,3.97149134,2.32168818,6.66039705
33007,1,0.25060001,3.57200003,6.44000006,8,0.256000012,22.2400055,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,10.9740744,5.30949211,2.69544768,0.494855762
33007,1,0.593299985,2.84800005,6.69750023,8,3.56800008,26.8800049,-50.0399971,0.0103720017,0.021625001,0.0989550054,0.599998474,663.5,0,0,6.70271444,3.03265548,2.25413609,0.235987157
33007,1,0.402400017,3.37200022,6.12249994,8,2.56000018,-2.55999756,-77.5800018,0.0260520019,0.00918000005,0.0868900046,-11.3999977,3907.30005,5,-6,4.42811298,0.856827319,2.3555274,0.202626362
33007,1,0.25060001,3.57200003,6.31750011,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3897.50024,0,0,11.3847694,6.07496405,3.25090599,0.3431499
33007,1,0.593299985,2.97200012,6.07499981,8,2.97200012,-12.6399918,-18,0.0142080011,0.0527850017,0.0219100006,-17.3999977,3309.50024,0,0,28.6699181,21.9877987,3.75961018,0.487084985
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0159720015,0.021435,0.07929001,-11.3999977,3907.30005,0,0,23.9699078,19.4096947,3.63004279,0.155028462
33007,1,1.06480002,3.11600018,6.59000015,8,0.440000027,-12.6399918,-18,0.0142080011,0.052974999,0.0943000093,8.63999939,3240.90015,0,0,26.0482845,21.1525097,3.49327683,0.233749732
33007,1,0.411600024,2.45600009,6.94000006,8,0.256000012,22.2400055,-50.0399971,0.00852400064,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,15.9883118,6.57727957,2.24820566,1.19380438
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.5599976,-77.5800018,0.0260520019,0.00918000005,0.0869850069,-11.3999977,3877.90015,0,0,4.54764462,2.13270569,2.21853542,0.0327338949
33007,1,0.67839998,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3897.50024,0,0,12.4525938,8.19379616,3.13060284,0.188032404
33007,1,0.384000003,2.48399997,6.11000013,8,1.09600008,-11.1999969,-60.2999992,0.0149920015,0.0260899998,0.0968650058,-47.4000015,2917.50024,0,0,10.6786175,3.58177304,2.22495866,0.811980963
33007,1,0.234500006,3.80000019,7.43000031,8,2.82400012,-14.3999939,37.4400024,0.0137320012,0.0814750046,0.0979100093,46.6800079,3285.00024,0,0,3.99314737,1.65068901,2.06163597,0.0468037315
33007,1,0.411600024,3.37200022,6.14750004,8,2.26400018,26.8800049,-39.2399979,0.0145440008,0.0924950093,0.0511700027,-10.079998,3583.90015,0,0,13.1918602,5.41781759,3.17547035,0.766428649
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0140680009,0.0387249999,0.0174450018,22.6800003,1937.50012,0,0,25.4397354,12.625885,4.30866909,1.41753006
33007,1,0.471400023,2.28399992,5.9124999,8,2.58400011,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,33.2166672,14.2897015,2.90231466,2.67077518
33007,1,0.67839998,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,11.9447041,7.73242283,3.06565928,0.191103563
33007,1,0.384000003,2.48399997,6.11000013,8,1.09600008,-11.1999969,-60.2999992,0.0149920015,0.0260899998,0.0968650058,-47.4000015,2917.50024,0,0,10.6786175,3.58177304,2.22495866,0.811980963
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0159720015,0.021625001,0.0943000093,8.63999939,3240.90015,0,0,16.6353016,12.5285025,2.47954679,0.271208793
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3583.90015,0,0,9.50547886,5.68270874,2.75989699,0.177145526
33007,1,0.660000026,2.48399997,6.09250021,8,2.49600005,26.8800049,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3897.50024,0,0,20.3969879,7.37595701,2.78223062,1.70646679
33007,1,0.234500006,3.80000019,7.43000031,8,3.46400023,26.8800049,-39.2399979,0.0145440008,0.0924950093,0.0511700027,-7.43999863,3044.90015,0,0,10.5088968,4.62373734,3.00736165,0.479633003
33007,1,1.46960008,2.48799992,7.34250021,8,2.87200022,24.8000031,-31.4999962,0.0271720029,0.021625001,0.0989550054,0.599998474,663.5,4,-5,20.1698914,11.8343906,2.32227373,1.00220454
33007,1,0.402400017,3.37200022,6.14750004,8,2.82400012,-66.5599976,-77.5800018,0.0260520019,0.00927500054,0.0943000093,8.63999939,3240.90015,5,-6,15.9603949,0.923381269,2.35884309,2.11302853
33007,1,0.402400017,2.45600009,6.94000006,8,0.256000012,22.2400055,-68.0400009,0.0103720017,0.0215300024,0.0868900046,-11.3999977,3907.30005,5,-6,9.37854958,1.2013098,2.50529718,0.945323706
33007,1,0.758899987,3.84000015,5.78999996,8,0.120000005,57.1200104,26.1000061,0.0246240012,0.0999050066,0.0936350077,-43.4399986,3044.90015,0,0,14.4116001,7.58566189,5.91858912,0.151224837
33007,1,0.285100013,3.22000003,6.11000013,8,3.89600015,-11.1999969,-60.2999992,0.0149920015,0.0265650004,0.0890750065,-30.7199974,3044.90015,0,0,10.0753155,1.71221161,2.3195889,1.00725257
33007,1,0.25060001,3.58400011,6.30000019,8,2.97200012,-66.5599976,-36.3599968,0.016756,0.0595299974,0.0562050007,13.6800003,3319.30005,0,0,22.5669041,6.92495155,3.32525015,2.05278373
33007,1,1.46960008,2.48799992,7.34250021,8,2.87200022,24.8000031,-31.4999962,0.0271720029,0.021625001,0.0989550054,0.599998474,663.5,4,-5,20.1698914,11.8343906,2.32227373,1.00220454
33007,1,0.660000026,2.48399997,6.09250021,8,2.49600005,26.8800049,-36.3599968,0.016756,0.0595299974,0.0562050007,13.6800003,2407.90015,0,0,71.2144089,58.9267044,5.05132818,1.20606184
33007,1,0.411600024,3.24800014,6.69750023,8,1.36400008,14.0800018,-57.2399979,0.0145440008,0.0924950093,0.0511700027,-10.079998,3799.50024,0,0,13.993535,7.37788916,3.87707639,0.456428379
33007,1,0.471400023,2.44000006,7.05000019,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0177300014,0.0868900046,-11.3999977,3907.30005,0,0,55.0568237,24.2992802,2.71074486,4.67446613
33007,1,0.402400017,3.37200022,6.14750004,8,2.82400012,-66.5599976,-77.5800018,0.0260520019,0.00946499966,0.0890750065,-30.7199974,3044.90015,0,0,6.99502468,2.35115504,2.35015893,0.382285148
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-12.6399918,-18,0.0142080011,0.0552550033,0.0936350077,-43.4399986,3044.90015,0,0,18.2925911,3.91020346,2.52465534,1.97628856
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.5599976,-77.5800018,0.0260520019,0.00918000005,0.0868900046,-0.839996338,3843.60034,5,-6,8.4920826,0.938871324,2.35851407,0.865782857
33007,1,0.660000026,2.48399997,5.63250017,8,0.780000031,23.0400085,-37.4399948,0.0230280031,0.0550649986,0.0841350108,-43.4399986,3044.90015,0,0,36.1751251,23.7405071,2.9166317,1.58633125
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.0800018,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3897.50024,0,0,13.7995987,7.88801384,2.96080351,0.491796911
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.2400055,-77.5800018,0.0260520019,0.00918000005,0.0869850069,-10.3199959,3319.30005,0,0,14.4253759,4.04512215,2.21890712,1.36022449
33007,1,0.471400023,2.44000006,7.05000019,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0968650058,-39.3600006,3240.90015,0,0,51.4317017,13.4210339,2.43212986,5.92975664
33007,1,0.57950002,3.08400011,7.48750019,8,1.41200006,38.0800018,19.0800018,0.0141800018,0.00708999997,0.0615250021,-47.4000015,2917.50024,0,0,38.0784225,33.552021,3.25586915,0.211755231
33007,1,0.402400017,3.24800014,6.69750023,8,1.36400008,13.9199982,-37.0800018,0.0141240014,0.0924950093,0.0511700027,-10.079998,3897.50024,0,0,15.4212828,10.871912,2.81994414,0.288237691
33007,1,0.234500006,3.80000019,7.43000031,8,2.26400018,26.8800049,-39.2399979,0.0145440008,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,51.2727852,2.25413489,2.22537398,7.79887962
33007,1,0.660000026,2.48399997,6.11000013,8,1.09600008,-11.1999969,-60.2999992,0.0149920015,0.0260899998,0.0968650058,-36.8400002,3843.60034,5,-6,14.8434858,1.02849698,2.51372337,1.88354433
33007,1,0.411600024,2.45600009,6.94000006,8,0.256000012,22.2400055,-50.0399971,0.00852400064,0.0175400004,0.0793850049,-11.3999977,2917.50024,-6,-5,10.65242,1.28343534,1.2293129,1.35661209
33007,1,0.660000026,2.48399997,6.09250021,8,2.49600005,26.8800049,-50.0399971,0.0260520019,0.00918000005,0.0869850069,-11.3999977,3877.90015,5,-5,14.3595448,9.0401659,2.49454093,0.470806241
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.5599976,-77.5800018,0.0103720017,0.021625001,0.0943000093,8.63999939,3240.90015,5,-6,18.1407261,1.46450341,2.3843925,2.3819716
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-13.1199951,-39.2399979,0.0145440008,0.0924950093,0.0511700027,-10.079998,3897.50024,0,0,14.5739412,10.1392899,3.2810905,0.192260116
33007,1,0.234500006,3.80000019,7.43000031,8,2.26400018,25.6000061,37.4400024,0.0137320012,0.0814750046,0.0979100093,46.6800079,3285.00024,0,0,4.06169224,1.6398766,2.19394779,0.0379779823
33007,1,0.234500006,3.80000019,7.43000031,8,2.26400018,25.7600021,-18,0.0142080011,0.0527850017,0.07929001,-11.3999977,3907.30005,0,0,19.2225628,15.3394146,3.50393009,0.0632030144
33007,1,1.06480002,3.11600018,6.59000015,8,0.440000027,-11.5199966,-39.2399979,0.0145440008,0.0924950093,0.0511700027,-7.43999863,3044.90015,0,0,22.1987915,14.1856318,4.60409355,0.568177819
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3583.90015,0,0,9.50547886,5.68270874,2.75989699,0.177145526
33007,1,0.234500006,3.80000019,7.43000031,8,2.82400012,-14.3999939,37.4400024,0.0137320012,0.0814750046,0.0979100093,46.6800079,3285.00024,0,0,3.99314737,1.65068901,2.06163597,0.0468037315
33007,1,0.234500006,3.80000019,7.43000031,8,3.46400023,26.8800049,-39.2399979,0.0145440008,0.0924950093,0.0511700027,-7.43999863,3044.90015,0,0,10.5088968,4.62373734,3.00736165,0.479633003
33007,1,0.384000003,2.48399997,6.11000013,8,1.09600008,-11.1999969,-60.2999992,0.0148520013,0.00918000005,0.0869850069,-10.3199959,3319.30005,0,0,11.6564407,3.25994039,2.21189427,1.0307678
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.5599976,-77.5800018,0.026192002,0.0260899998,0.0968650058,-47.4000015,2917.50024,0,0,9.90575886,1.68610811,2.61310625,0.934424102
33007,1,0.758899987,3.84000015,5.78999996,8,0.120000005,57.1200104,26.1000061,0.0246240012,0.0999050066,0.0936350077,-0.839996338,3583.90015,0,0,9.1416769,5.25899315,2.86817527,0.169084713
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-43.4399986,3044.90015,0,0,9.12325573,5.99903917,2.58863068,0.0892643109
33007,1,0.660000026,2.44799995,6.69750023,8,1.38400006,42.2400055,-77.5800018,0.0260520019,0.00918000005,0.0869850069,-10.3199959,3319.30005,0,0,69.455925,6.52558756,2.21890044,10.1185722
33007,1,0.402400017,3.28399992,6.11000013,8,1.09600008,-11.1999969,-60.2999992,0.0149920015,0.0260899998,0.0968650058,-36.8400002,3843.60034,0,0,11.252862,1.75209618,2.17407155,1.22111571
33007,1,0.402400017,3.24800014,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.00927500054,0.0943000093,8.63999939,3240.90015,0,0,17.2417126,11.6458635,2.50196052,0.515648246
33007,1,0.402400017,3.37200022,6.14750004,8,2.82400012,-66.5599976,-77.5800018,0.0260520019,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,50.9154778,1.92910433,2.29472136,7.78194237
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-13.1199951,-39.2399979,0.0141240014,0.018015001,0.0890750065,-30.7199974,3044.90015,0,0,14.3490152,3.7634697,2.44416881,1.35689616
33007,1,0.402400017,3.37200022,6.14750004,8,2.96000004,-2.55999756,-77.5800018,0.0260520019,0.00918000005,0.0868900046,-11.3999977,3309.50024,0,0,6.50775814,2.94706583,2.21862531,0.223677874
33007,1,0.593299985,2.97200012,6.12249994,8,2.42400002,-66.5599976,-77.5800018,0.0260520019,0.00946499966,0.0890750065,-30.7199974,3044.90015,0,0,16.4370613,2.80777812,2.37638092,1.87548363
33007,1,0.234500006,2.97200012,6.09250021,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3897.50024,0,0,13.1329737,9.22635937,3.05162358,0.142498478
33007,1,0.593299985,3.80000019,7.43000031,8,3.46400023,26.8800049,-39.2399979,0.0145440008,0.0924950093,0.0511700027,-7.43999863,3044.90015,0,0,11.4993935,4.92888308,4.00287962,0.427938342
33007,1,0.25060001,3.58400011,6.30000019,8,2.97200012,-66.5599976,-36.3599968,0.0168120023,0.021625001,0.0989550054,0.599998474,663.5,0,0,31.4470806,4.36533499,2.69888902,4.06380939
33007,1,0.593299985,2.84800005,6.69750023,8,3.56800008,26.8800049,-50.0399971,0.0103160013,0.0595299974,0.0562050007,13.6800003,3319.30005,0,0,29.4651451,25.7271404,3.5262804,0.0352873579
33007,1,0.471400023,2.28399992,5.9124999,8,2.58400011,42.7200012,-37.0800018,0.0142080011,0.0527850017,0.0219100006,-17.3999977,3309.50024,0,0,23.7642441,8.47586727,2.90975881,2.06310272
33007,1,0.593299985,2.97200012,6.07499981,8,2.97200012,-12.6399918,-18,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,29.5042,16.9513378,3.70246506,1.47506607
33007,1,0.25060001,3.57200003,7.43000031,8,2.82400012,-14.3999939,37.4400024,0.0137320012,0.0814750046,0.0979100093,46.6800079,3285.00024,0,0,5.41650438,1.63663363,2.08782411,0.282007784
33007,1,0.234500006,3.80000019,6.30000019,8,2.97200012,-66.5599976,-77.5800018,0.0103720017,0.021625001,0.0943000093,8.63999939,3240.90015,5,-6,27.2675972,1.48008192,2.38456273,3.90049195
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.5599976,-77.5800018,0.0253240019,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,48.2757416,1.98870718,2.36710715,7.31998777
33007,1,0.411600024,2.45600009,6.94000006,8,0.256000012,22.2400055,-50.0399971,0.0092520006,0.00918000005,0.0868900046,-0.839996338,3843.60034,0,0,17.4152641,5.13858318,2.27384973,1.66713846
33007,1,0.25060001,3.57200003,6.69750023,8,1.38400006,42.7200012,-37.0800018,0.0159720015,0.021625001,0.0943000093,8.63999939,3240.90015,0,0,12.9044275,9.93427944,2.42452359,0.0909374654
33007,1,0.402400017,3.24800014,6.30000019,8,2.97200012,-13.1199951,-39.2399979,0.0145440008,0.0924950093,0.0511700027,-10.079998,3897.50024,0,0,18.5726986,14.2226448,3.50969887,0.140059203
33007,1,0.593299985,2.97200012,6.09250021,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.018015001,0.0890750065,-30.7199974,3044.90015,0,0,8.17255306,4.92131901,2.37481284,0.146070197
33007,1,0.471400023,2.44000006,7.05000019,8,1.38400006,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3897.50024,0,0,41.5799866,13.7317171,2.84814477,4.16668749
33007,1,0.234500006,3.80000019,7.43000031,8,3.46400023,26.8800049,-39.2399979,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,53.3750534,2.17805672,2.19733596,8.16661072
33007,1,0.593299985,2.84800005,6.69750023,8,3.56800008,26.8800049,-50.0399971,0.0103720017,0.021625001,0.0989550054,0.599998474,594.900024,0,0,7.4686451,3.08491874,2.36050367,0.337203771
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-12.6399918,-18,0.0142080011,0.0552550033,0.0936350077,-43.4399986,3113.5,0,0,17.0454407,4.07242727,2.53326702,1.73995781
33007,1,0.471400023,2.44000006,7.05000019,8,1.38400006,-11.1999969,-60.2999992,0.0149920015,0.0260899998,0.0968650058,-47.4000015,2917.50024,0,0,49.7858315,12.1865187,2.19778562,5.90025425
33007,1,0.384000003,2.48399997,6.11000013,8,1.09600008,42.7200012,-37.0800018,0.0141240014,0.0175400004,0.0968650058,-38.8799973,3240.90015,0,0,27.277195,12.9998007,2.4163084,1.97684765
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-66.5599976,-78.4799957,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3843.60034,0,0,59.5117912,2.1125555,2.25799775,9.19020557
33007,1,0.402400017,2.45600009,6.94000006,8,0.256000012,22.2400055,-36.1799965,0.0260520019,0.00918000005,0.0868900046,-0.839996338,3843.60034,0,0,130.955582,95.1674576,3.44446397,5.39061069
33007,1,0.384000003,2.48399997,6.05000019,8,2.97200012,-14.3999939,37.4400024,0.0137320012,0.0814750046,0.0979100093,46.6800079,3285.00024,0,0,20.6969719,2.23950338,2.06193876,2.73258805
33007,1,0.402400017,2.45600009,6.86000013,8,1.09600008,-11.1999969,-60.2999992,0.0149920015,0.0260899998,0.0968650058,-47.4000015,2917.50024,0,0,38.9690666,10.1726723,2.20760489,4.43146515
33007,1,0.25060001,3.57200003,6.30000019,8,2.97200012,-12.6399918,-18,0.0142080011,0.0527850017,0.0219100006,-17.3999977,3897.50024,0,0,25.1129494,12.0306425,3.26933622,1.63549483
33007,1,0.660000026,2.48399997,6.09250021,8,2.49600005,26.8800049,-37.0800018,0.0141240014,0.0175400004,0.0793850049,-0.839996338,3907.30005,0,0,20.5380154,7.48521996,2.78924298,1.71059203
